WorkerId,SubmitTime,Answer 41,animacy,number,definiteness,tense,qud,context,subject,sentence,naturalness,rt,question_number,type
4W3GGNOXRINN7HNGM3HS95GAOE08KA,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,plural,definite,progressive,,bare,football,The footballs are spiraling in the air.,2,5056,14,target
LMOZDVOYEZ8L4ZLRHJ2VDCWMLNOBFA,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,toilet,A toilet flushes.,1,3301,15,target
G5TR3NX6R66MJI800U7H4NQ86K3YC2,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,singular,indefinite,past,Tell me about cameras.,generic,camera,A camera recorded video.,1,4471,16,target
9L2Z1YGO5HTM3BLP0096K7SB6WS3UZ,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,plural,indefinite,present,,bare,pig,Pigs roll in the mud.,2,7413,17,target
O40A4MAL57QV59C6XBNKLPA8ID180G,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,singular,definite,past,Tell me about pigeons.,generic,pigeon,The pigeon bobbed its head.,1,5638,10,target
QINHLQ91H7NCSCEG51GQNF1UNHCPU7,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,hose,A hose is spraying water.,5,4063,11,target
DTEE7UYQ6I0KOEIIA555RTH4KGO27A,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,singular,indefinite,progressive,,bare,dolphin,A dolphin is swimming in a pod.,1,5166,12,target
A1711DU3H8VQEO1GXQ0FDOUDAIKHBU,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,plural,indefinite,past,Tell me about microwaves.,generic,microwave,Microwaves heated up food.,3,4854,13,target
D184VURTU0NYCLZVZSDV22U0D4S98M,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,plural,indefinite,past,,bare,squirrel,Squirrels buried nuts.,2,3670,36,target
T1ABQEAW0NEBGJH78YY9X22ZBOWF3A,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,singular,indefinite,present,Tell me about lions.,generic,lion,A lion chases antelope.,2,5623,37,target
14TCICZ630CIU0KOENDW696EQH06LD,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,singular,definite,progressive,Tell me about owls.,generic,owl,The owl is hooting.,1,2868,34,target
OKY9ELBITU4DXFDKFX43RYWPKN8L9Q,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,singular,definite,present,Tell me what's happening.,specific,dog,The dog gnaws on bones.,3,5246,35,target
MDKXIHAWMX6QLVBCYMJK3R5HEI70PQ,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,frying pan,Frying pans sizzled.,1,4287,18,target
CAHLELYCNXHSAGBLOUFTLAD9EF6PVF,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,singular,definite,present,Tell me about kangaroos.,generic,kangaroo,The kangaroo carries its baby in a pouch.,5,6339,19,target
V295PIO7ZI86RIL5HDVM9NC9GGTM75,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,singular,indefinite,past,,bare,cat,A cat slept a lot.,1,3070,30,target
QTZA6YSA3M48KDUOJ86CFYUC29QZ5T,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,ATM,An ATM dispensed money.,5,4206,31,target
RCWY81QU5QKR4RMQHI2MH2HO2V6K7Z,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",animate,plural,indefinite,progressive,,bare,butterfly,Butterflies are flapping their wings.,2,3751,38,target
MJ0NMVB8POCY3FAORVQ04R7D1ACQVJ,Wed Jun 29 10:13:57 PDT 2016,"""ENGLISH""",inanimate,plural,definite,past,,bare,computer,The computers connected to the internet.,1,2927,32,target
GHV5F0IJBBZLTZCQ44D60X8EG1X49N,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me about cheetahs.,generic,cheetah,The cheetah is running fast.,2,4925,33,target
7UGYLTXGEH3DZCI6BQ3X9WDEFSJA2B,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,indefinite,present,Tell me about dolphins.,generic,dolphin,Dolphins swim in a pod.,4,1444,39,target
BYQM8KZCS2CF2Q9IM5AJMDBVUFG8RQ,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,definite,present,Tell me what's happening.,specific,bear,The bears climb trees.,3,4715,29,target
ZSEWKSIA6E05GHU63V2ECNBTNK4FSI,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,squirrel,A squirrel buries nuts.,4,4365,28,target
U3MEC8HVA98SCKCT911DKY3IZANN9B,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me about boats.,generic,boat,The boats sailed across the sea.,2,4069,25,target
QA0UY4753CQ2G6F2J3BK8R5WQGLYCN,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,definite,present,,bare,kite,The kite floats in the breeze.,2,3138,24,target
X350TFM39C2VGE86KV676O4A55ISNC,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me about towels.,generic,towel,A towel is soaking up water.,2,4363,27,target
DQZHOI8ZXVZMTZBUASJXYSXEFRRHD1,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,definite,past,Tell me what's happening.,specific,pig,The pig rolled in the mud.,3,4374,26,target
OTLORTQM2OULBMA4F95BTO2VR2C562,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,definite,past,,bare,peacock,The peacocks displayed their feathers.,3,4217,21,target
TNS14QDBF0WX45BQOJ6E0JT9D6XVMF,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,microwave,Microwaves heated up food.,4,4971,20,target
CI5SUWWC8NP2GRTS198CQVZS0TS4IN,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,indefinite,past,Tell me what's happening.,specific,shark,A shark attacked swimmers.,3,3633,23,target
3O74Z5OBRH8J4STC911XF81JK80LAF,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me about telephones.,generic,telephone,A telephone rang.,2,5616,22,target
U2G4CLHBMKWCPD6Z8LJZINNOHTSJ8G,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,indefinite,present,,bare,car,Cars travel on the highway.,2,3851,40,target
L9FC0HLH4TRVZSE2OHZKKBV6PC6CKF,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,definite,past,Tell me what's happening.,specific,gorilla,The gorillas pounded their chests.,2,2987,6,target
UI4XVN87D0GBFWJLIM1D0IYOHBHRJL,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,definite,progressive,,bare,camera,The camera is recording video.,4,3759,7,target
DNCASAFR424IDH37PZZ58QN0VNJV16,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,4,15915,4,example
TAD93IKIBQVXNVZF42R5O6YEB3OFOS,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me about frying pans.,generic,frying pan,The frying pans sizzle.,3,1680,5,target
URZ3TQ08WR0QYPZBKH2HUR6JAC7JJA,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,4,8443,2,example
JYYKMEIG473I4RQCI4VU3C5SZ67K0K,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,3,12263,3,example
4VQJSAWBTBP0FI6LAO2HQMLUH6317E,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,4,21332,1,example
N1I9PGESYW8SV2V22CY51HR3NR4QHZ,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me what's happening.,specific,camel,A camel carries supplies through the desert.,4,3703,8,target
JF69KEOQGBF5GFWAV65T2R6E23OODV,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,Tell me about pianos.,generic,piano,Pianos are playing music.,2,3425,9,target
UXJR6ID9MYQIYM7JS48G8AMG2AI0QC,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,indefinite,present,Tell me about crayons.,generic,crayon,A crayon melts in the sun.,2,5962,14,target
K1YHTZS7V56LDAF8Y963PRHU0OW91D,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,definite,present,,bare,lion,The lions chase antelope.,4,12357,15,target
IXH476NDJJGDI1HH1CTF7VSVIB9347,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,computer,The computers are connecting to the internet.,3,5941,16,target
NQBBMMHKECGSQDVGS8FNIT4E2RM9NB,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,indefinite,past,,bare,kangaroo,A kangaroo carried its baby in a pouch.,2,5437,17,target
P93QBV3QP5067AJJY5P6FH3DF6KOVH,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,,bare,hose,Hoses are spraying water.,3,4301,10,target
1S09ZW3NLJD36GFI3M9SK3GWK33DFY,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me about marbles.,generic,marble,The marbles are rolling on the floor.,2,5163,11,target
9X5OUOE68J9VVRHP1LV47GIZ8W0VC4,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,definite,past,,bare,football,The football spiraled in the air.,4,6617,12,target
MGGFSX3SUVAHJVHELUDS32R80FT14D,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,owl,Owls are hooting.,2,5982,13,target
TPCF3OHJ97Y8XZJD17UOKIYJCGJ61X,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,indefinite,past,Tell me about turtles.,generic,turtle,Turtles moved slowly.,2,5373,36,target
RO7M5YDJYO1YJ4GKKB3PXP68NWMBII,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,indefinite,past,,bare,light bulb,Light bulbs burned out.,2,4433,37,target
8OA15DTLUQ5Z5WG40PZ6BKJLU8D0UP,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,plural,definite,progressive,,bare,toilet,The toilets are flushing.,3,4256,34,target
N82R6JBEV8T4ZS3G41472TP92RDXNT,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,cat,A cat is sleeping a lot.,2,3394,35,target
X5C2T5D39QRXN4LGIG1XVUNN5FOB00,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,definite,present,Tell me what's happening.,specific,pigeon,The pigeon bobs its head.,4,1754,18,target
FNL09JLESO4G221NOV1HZ5NBYEOZQC,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,definite,past,Tell me about dogs.,generic,dog,The dog gnawed on bones.,4,8132,19,target
7H3163GDVOB6BN6V2W7UKNZW3LZB2A,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me about ATMs.,generic,ATM,The ATM dispenses money.,2,5242,30,target
X4MEE7XCVZ2SRUOBGAH200Q3SWIIO5,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,singular,indefinite,progressive,,bare,butterfly,A butterfly is flapping its wings.,2,4838,31,target
CVW1ZMWJTGWZL6GDXF3JSZHB0KQQ6I,Wed Jun 29 10:13:59 PDT 2016,"""english""",animate,plural,indefinite,present,Tell me what's happening.,specific,panda,Pandas eat bamboo.,3,1632,38,target
T7TZN9XSE9UG9KRBCQK5ZAJAK58XG4,Wed Jun 29 10:13:59 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,escalator,The escalator is carrying people upstairs.,3,4519,32,target
5BJMW6FXU50TIGPJ32Z15U897ILF18,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me about light bulbs.,generic,light bulb,The light bulbs burned out.,4,3555,33,target
UARKSTKU0ZEUCZ53W7R9XYK8LQ2DFO,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,ATM,ATMs dispense money.,3,10556,39,target
QJC8OVMZCD7PEXAKJX6ELWBMB5PJPK,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,football,Footballs are spiraling in the air.,4,4140,29,target
TM69FM0LW2Y3G4QR1XLP5XAJJAZZA8,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me about turtles.,generic,turtle,A turtle is moving slowly.,4,4699,28,target
8M8P93UDCS785ENV3K70WX3SHFFOIU,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me about kangaroos.,generic,kangaroo,The kangaroo is carrying its baby in a pouch.,4,3789,25,target
ELWGUL4WOLDFM7U1OMI6FIRLNOBRG3,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,definite,present,Tell me what's happening.,specific,camel,The camel carries supplies through the desert.,4,5623,24,target
B4KBSXOIKZ3MLQ19R5W2LRMBPYMTOO,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me what's happening.,specific,butterfly,The butterflies are flapping their wings.,4,4683,27,target
DXPGYRM224NQZB6129VPGBZK81500E,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,,bare,towel,Towels are soaking up water.,4,5257,26,target
DXQMU1BOMPKNFVDDC18AUSTA0LFZHO,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,definite,past,Tell me what's happening.,specific,shark,The shark attacked swimmers.,4,4840,21,target
T6QW77EN4B1B4ZQ882YP5RSXMNO291,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,indefinite,past,,bare,pigeon,A pigeon bobbed its head.,4,4518,20,target
E0287TAOTXXEFBL3RQ4PGHAQL5LIEK,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,singular,definite,present,,bare,telephone,The telephone rings.,2,3641,23,target
K559BEXATF05KNU12A4G0AXQEQWPGX,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me about squirrels.,generic,squirrel,A squirrel buries nuts.,4,4263,22,target
SU7NAT7WTF6QDOR4OL4ZNO116VFB08,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me about computers.,generic,computer,A computer connected to the internet.,4,1281,40,target
ZYG4MUAKVVD3WMJ553RES3JCYSDSEB,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,definite,past,,bare,pig,The pig rolled in the mud.,4,3780,6,target
MQ1NGC3JPC8NGDNQFCMT1WM4S323NL,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,plural,definite,past,Tell me what's happening.,specific,gorilla,The gorillas pounded their chests.,4,3518,7,target
ZSLKPBVTK72HILZBU3MYX3ZDU7MKCM,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,4,6041,4,example
YP5A9EPDWGB1KXJXSAKLWWYJGAT5VN,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me about marbles.,generic,marble,The marble rolls on the floor.,2,5584,5,target
UPL5FX0CP14JZY18Y6N9XK9HBBT0LV,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,2,7970,2,example
E9A2YX1XPRCNJD4KGAWFJ7AG7US4QA,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,4,8384,3,example
JQ8HBMHTESQNR60AXK6BMBIM8AEYVU,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,4,105004,1,example
9STPTK9MZPOWMU97EILQ3S06O4CSWC,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,plural,indefinite,present,,bare,cat,Cats sleep a lot.,3,3597,8,target
6DBX2Y7H2GKGOR4NL62D5VWSCZ0AIB,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me about pianos.,generic,piano,Pianos played music.,4,3531,9,target
V07HC6EF94078P827ZHUXGHGQBS930,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,singular,definite,progressive,,bare,toilet,The toilet is flushing.,4,1335,14,target
229BTYZQK7OATAT91HCZ6VTKBUY3HP,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me what's happening.,specific,camera,The cameras record video.,3,39712,15,target
N8I72HLFV3AHFLN32DUGH0R4A180UK,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about escalators.,generic,escalator,Escalators carry people upstairs.,4,14873,16,target
OR9XSLSU39P4HGKVQEY3MKWR10AWKO,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,plural,definite,present,,bare,dog,The dogs gnaw on bones.,4,4148,17,target
JCMZASWEH4T8IDPIUAQNPNF6RVHDML,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me what's happening.,specific,owl,The owl is hooting.,4,4645,10,target
1MBML5NYTU0QW2PXX5C85IKCONNPEC,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,indefinite,progressive,,bare,cheetah,A cheetah is running fast.,2,3199,11,target
3LETSWKMOYVXMB5CDF887K99G8LKR9,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me what's happening.,specific,peacock,A peacock displays its feathers.,4,1654,12,target
ZIY2R8EES2Q85DDCLD35Q4Y7C0HVPI,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,singular,definite,past,Tell me about microwaves.,generic,microwave,The microwave heated up food.,3,10741,13,target
TV4ZWYMF2KT2XXBJBUTYEW2BYJYI5X,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,lion,A lion chases antelope.,2,1607,36,target
379IW1LJ6CRIIL4VAIFTCLMTWGE40L,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me about frying pans.,generic,frying pan,The frying pans are sizzling.,3,1629,37,target
WJW7HB4ABGMA59BJWK01X6QY92LZL1,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,plural,definite,past,,bare,panda,The pandas ate bamboo.,3,1717,34,target
FG9FUZROKD53TPWJN7M7WJ1THCFI22,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,crayon,Crayons melted in the sun.,4,1451,35,target
PN15ZWGCT0LORS8WH6DRUWRFRTI0Y3,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,car,A car traveled on the highway.,4,3137,18,target
DYKOG3MCQTQ4P6BJZ8JQKMLK408GD2,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,plural,definite,present,Tell me about bears.,generic,bear,The bears climb trees.,4,3595,19,target
DEDGABVIGJGCSUS4W77CW99XYCDIJQ,Wed Jun 29 10:14:05 PDT 2016,"""english""",animate,plural,definite,progressive,,bare,dolphin,The dolphins are swimming in a pod.,4,5007,30,target
4NDNV69KUS3XOVOUPFGLEKMSOYWKKJ,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,Tell me about kites.,generic,kite,Kites are floating in the breeze.,3,4171,31,target
VFLKJMXG7FRJ13NKWZBX61S5X36CCI,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,plural,indefinite,past,,bare,hose,Hoses sprayed water.,4,1257,38,target
6ZJSV2UWXU0OYCJRW69379RWMIA85M,Wed Jun 29 10:14:05 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,boat,A boat is sailing across the sea.,2,7650,32,target
6W9K9H13I9JOAU1DYP7ZIRZC027LPP,Wed Jun 29 10:14:26 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about cars.,generic,car,The car traveled on the highway.,2,4863,33,target
U24G2WMY7M2F0NXX0ZA7TDBQQ8KO4U,Wed Jun 29 10:14:26 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,telephone,The telephones ring.,1,4879,39,target
OQ48K9FOXDYVBTI61XIGXX6HMP8QP3,Wed Jun 29 10:14:26 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about escalators.,generic,escalator,The escalators carry people upstairs.,5,5839,29,target
ABOETURF61IQYK68BEBDDVO2OJBGTL,Wed Jun 29 10:14:26 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,kite,A kite floated in the breeze.,2,6566,28,target
WGNW5U7QXRGC164O8WETQBGZOBI9QC,Wed Jun 29 10:14:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about squirrels.,generic,squirrel,A squirrel is burying nuts.,5,4727,25,target
JLO8EBANAXVM442W8ME94EBLWPYHM3,Wed Jun 29 10:14:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,dog,The dog gnaws on bones.,2,8351,24,target
DBQNQ8F13JX2D7MJ253X0WFG5B4BVR,Wed Jun 29 10:14:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me about peacocks.,generic,peacock,The peacock displays its feathers.,5,4831,27,target
4D8VXL6ZL8Q5MBW21SZKEHFLMKBUQ8,Wed Jun 29 10:14:26 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,toilet,Toilets flushed.,1,5527,26,target
Q49UMXM8D72R0L88E740ED6STSX7UG,Wed Jun 29 10:14:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,pig,A pig is rolling in the mud.,5,4800,21,target
DWAINEG0BWC5W8014WZA7O546O1P7H,Wed Jun 29 10:14:26 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,marble,Marbles roll on the floor.,2,6887,20,target
