WorkerId,SubmitTime,Answer 53,Answer 54,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type
LXIKXLFBJZ53OPPIB81CIXX0CEHLUQ,Wed Jan 20 13:35:20 PST 2016,"""english""","""""",animate,singular,indefinite,present,cat,A cat likes to meow.,1,4345,51,target
RGD3E2TYBHRU3J42NOHR3YROS9VHE5,Wed Jan 20 13:35:20 PST 2016,"""english""","""""",inanimate,singular,definite,past,kite,The kite flew in the sky.,2,3899,32,target
CMK1ODBSNF64488T4KDPZWQSCRWVP4,Wed Jan 20 13:35:20 PST 2016,"""english""","""""",animate,singular,definite,present,cheetah,The cheetah runs really fast.,1,5135,52,target
4NUB9CJRZCUJRE53AXHBV7O5YIFU82,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,indefinite,past,cow,A cow chewed its cud.,2,3525,50,target
JDIDM22I4O57IVRJ451Z11REKM6KQJ,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,marble,Marbles roll down the slope.,2,3584,33,target
BOOZBN5SGUF58ZQPI5EYRCBOTTMZCY,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,indefinite,past,squirrel,Squirrels buried nuts around the forest.,2,3110,39,target
EETJAPPXQAP8TR78QLXM7SG6OW1AP2,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,football,A football deflates.,2,4794,29,target
Z030YLV7B4B1CYUYASRSIWH6DTF205,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,toilet,Toilets came in handy.,1,2485,28,target
YT4XQHIAMSU325VTK457PGTAVFLGW1,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,3784,25,target
D7BAASMNDEE6WTD179IAEYWJPOB5Q2,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,indefinite,past,gorilla,Gorillas swung from branches.,2,4293,24,target
8V8H5ZKA38H0HTUJ8LRRNXWTG37E4W,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,indefinite,past,turtle,A turtle moved slowly.,2,2052,27,target
C4UTPR3COJQTUTJO84B2WWW27CCXFT,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,indefinite,past,dog,A dog barked at the passerby.,2,3471,26,target
SRHOXU5CCY9C2E87TAFZJ7ADTCY8A6,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,indefinite,past,peacock,Peacocks flashed their tails.,2,4331,21,target
DT5D37IZFI3V0O2CM027CCD80BDNVN,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,definite,present,shirt,The shirts come in the mail.,2,4512,20,target
GH83E1YAXX3TZDG9P3HOK0878RVUBC,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,definite,present,pigeon,The pigeon coos and struts.,2,2991,23,target
AF4IC66S1KW0PEF1PIM5X7ZR8JVK7N,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,tire,Tires go flat.,1,4614,22,target
A7J3CDIMNJC7PZA6A5YT6PWNKXOF5T,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,definite,past,owl,The owls hooted at night.,1,5947,47,target
RGVLRBXONBK61GZTIWSI1GWEVZ229K,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,towel,Towels hang from the rack.,2,4779,46,target
2E068NLSBCAYWKUQDQEIML515ID6K6,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,definite,present,fox,The foxes burrow in their dens.,2,5446,45,target
OBG9GVZ5RF9ZW6U2YLKCCYM8WBPYKQ,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,definite,present,elephant,The elephant eats peanuts using its trunk.,2,6269,44,target
WF0FGXEJY345VASTWL6T7TFTISVYD5,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,2,11319,43,target
M37AXDMIIWI0KAK2WA74GCBSX5LH39,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,indefinite,past,lion,Lions lived in prides.,1,3565,42,target
5WYW5D7GTR6GBEMAC3P8K7BP2KXY9F,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,definite,present,television,The television entertains the children.,2,5514,41,target
5N0KEDORO7538BRGNFUKV0TWA0LDCH,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,light bulb,A light bulb exploded somewhere.,2,3800,40,target
SEIBQK16Z1XQRGTUC4JY45KW6XVLJ1,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,definite,past,kite,The kite flew in the sky.,2,5687,49,target
2LQU82DYYHSWNV4EUF89N56PJZQ1C2,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,definite,past,piano,The piano played softly.,2,3413,48,target
HDI0SN2XLMKQOY7SPE5HYSMVJDPQSR,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,trumpet,Trumpets sounded loud.,2,7832,6,target
3N78AN8HL3A20FKV6S4LHTDKZDNC88,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,definite,present,zipper,The zippers hiss closed.,2,4020,7,target
6PBQWXVK8KLQ75TO3R1LSLI3IEIBGF,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,3887,4,example
326HKWM54DIHQPHCNZEJ97CAENLEZD,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,definite,past,boat,The boats sailed peacefully.,2,6464,5,target
49PJSNBCG8N0SANS7ACJUJM3LZ0VJ5,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,7824,2,example
6QFMQ5QKW1S214045T0EAT3YIN65LF,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,4255,3,example
OD0P3A12EW6S8PG6XU1QC68NMFAO05,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,11455,1,example
3RAOISYFQ4IPEH4OYV09TDRMSA6LN7,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,car,Cars drive on the road.,1,3682,8,target
L36PUVV79XCF3U5BVCUVXMHQRI507E,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,definite,present,clock,The clock ticks very slowly.,2,5264,9,target
0YBER1PGWSYILQ58U23CG3QSR18UQU,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,definite,present,skunk,The skunk hurries into the woods.,2,2423,14,target
4PAMJYDHQOVP6M1ZDR9G5TLZISURJY,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,knife,A knife slices through the warm bread.,2,3910,15,target
KXB8NSZO7BIXHETH4BUMESZB2OE90Q,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,definite,past,guitar,The guitar sounded good.,2,2843,16,target
QFPXQJ3E7G6CNSLWEPY3ZEUML8SLO0,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,indefinite,present,panda,Pandas stare at the visitors.,2,6675,17,target
9ZYPDV8WID8U7SJU6125B2D7XPFGSP,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,fence,A fence marked territory.,2,4796,10,target
KN8OTK3UXYSD9FME7UJHPQ7J219I81,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,definite,present,pig,The pigs roll in the mud.,2,7483,11,target
37Z6JIUKSOTGZ7DZGB21LAB5GBEGTV,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,definite,past,couch,The couches folded out into beds.,2,4111,12,target
U6QC6A5FNSR4IB6ZMHXM8SBTIWJONA,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,indefinite,present,bear,Bears hibernate for the winter months.,1,6723,13,target
QLFS5PLFB5IBK1RIR7J90OP0BEKVM5,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,definite,past,rabbit,The rabbit scampered through the meadow.,2,3306,36,target
YDCX0U0BWM00FZKQMIXREN1MO7E4JW,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,definite,present,lamp,The lamps light up the room.,2,3323,37,target
CB4BAAI1D3JQWMF7Q44AE2HOUJGIFR,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,indefinite,past,kangaroo,A kangaroo jumped across the road.,2,2806,34,target
LDNTJ0BZTR9L0JM0XQH2VCBGT9D42I,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,5569,35,target
ZGMLQ5N8A0162W4EFNAVVQR10VRCSM,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,definite,present,dolphin,The dolphin makes a crazy sound.,2,3503,18,target
LV77MRHMNVPFVVH5YPIHLP9MZBUJO9,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,definite,past,cheetah,The cheetah ran really fast.,2,3018,19,target
QSU3YXJ4D3DC2CRE4TEBYP8ZV7EAMA,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,definite,present,shark,The sharks circle the boat.,2,3571,30,target
1W377NJAK6IYLQM53MBG6771QNH4IK,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,plural,definite,present,bicycle,The bicycles ride by the window.,2,2983,31,target
B44V5HIIGZREX06MIJKI62L13KAYI6,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,plural,definite,past,penguin,The penguins kept warm by hugging.,2,3884,38,target
L8B05Q1VLF2483XZT1ND0D61W53ZAG,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,indefinite,present,butterfly,A butterfly circles the flower.,2,3887,51,target
5ANGLGA9YVE9EEWJH4CEXT0MY73W7C,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",animate,singular,indefinite,past,cat,A cat liked to meow.,2,5540,32,target
8D6B0YMGXE83Z9CKJR3TZDCNTAEO98,Wed Jan 20 13:35:23 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,3359,52,target
86J8XNR6HOXW6TEPB5LGEIT9VH397Q,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,definite,present,fox,The foxes burrow in their dens.,1,5171,50,target
ZQL5ZVR9TEO7ZXDUR2JAYAIYTFLBQ6,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,indefinite,past,panda,Pandas stared at the visitors.,2,3971,33,target
M2LSY3GHKIEKZCMXTE9FUEUIMABQEE,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,3620,39,target
78A2Y85BDKJKBNM0LEL2Z7FBMHNIZ0,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,definite,past,pig,The pigs rolled in the mud.,2,6222,29,target
SJE1Z9F645L6ICDBNVFQAWLYV8J05Q,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,car,Cars drove on the road.,1,2790,28,target
FDH79GT1YIPHLA7YVO8GY95DNVWJK1,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,tire,Tires went flat.,2,2504,25,target
JMP6D61BZWVJ3135W5O2XJIZYTLY6J,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,definite,present,piano,The piano plays softly.,1,5792,24,target
0UITZS25TAI8QCESZ04V70D6GMH36J,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,definite,past,dolphin,The dolphin made a crazy sound.,2,4374,27,target
R7OMYS33T24GA2AVRKDWT1UY23C415,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,definite,past,lamp,The lamps lit up the room.,2,2016,26,target
QDRZGTRT5V8M2J9RZ43ZUO4P4UZ1N4,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,trumpet,Trumpets sound loud.,1,24075,21,target
2UIPFKVA3AUNKBOLPXO785LGR18C6I,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,definite,past,pigeon,The pigeon cooed and strutted.,2,5083,20,target
NGUXN0G0CYEBU4ZYXOXXGCEPNQJ4TQ,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,fence,A fence marked territory.,2,2332,23,target
48GH3YICOWFSE6SC3W3QJOKC0E56RW,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,definite,present,guitar,The guitar sounds good.,2,6844,22,target
7G65VQIW6NJY2S8K0BCCUK3P652965,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,indefinite,past,turtle,A turtle moved slowly.,2,3288,47,target
7C5NE8NZPBKUYZATQST09NZNM8C6MR,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,indefinite,present,peacock,Peacocks flash their tails.,1,3503,46,target
7NY8TCT8P3B6BN8KJCW57LPIPRXHNL,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,indefinite,present,bear,Bears hibernate for the winter months.,1,2352,45,target
YE8KI0N6ERL2CC1FA1VXXDDF8SU4XX,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,indefinite,past,gorilla,Gorillas swung from branches.,1,2706,44,target
BKEYY799AX2PNXDTIRQ88SLXZL2U0Y,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,indefinite,past,butterfly,A butterfly circled the flower.,2,2661,43,target
DOTH8P6Z49VPVRURZW99KLN2COOUDZ,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,definite,past,television,The television entertained the children.,2,21280,42,target
H027IOV4MUK57TD0WK6MFOIHKUPXRA,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,3953,41,target
IQ6HFU9SN5VLTKSXB8KTTUN4GDIKIO,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,indefinite,past,lion,Lions lived in prides.,1,2386,40,target
L9PI08PVFAAVDS8MUZ6R5X0UZLX06B,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,definite,present,rabbit,The rabbit scampers through the meadow.,2,2170,49,target
P9IHBHVP82RH342OTEYMR14Z7J4Y67,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,definite,past,clock,The clock ticked very slowly.,2,2086,48,target
E9KWSUIX4UTJQCXTWN5W4QJOYNRZ4S,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,knife,A knife slices through the warm bread.,2,4019,6,target
E7HTH80AT664GYAL1VDO2MM9BGNS8K,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,definite,present,penguin,The penguins keep warm by hugging.,2,4943,7,target
RXSRVC5OV54OT1SVONEI34PUIMFZFF,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,4174,4,example
BDWKBVZDTDR364ZYGBDKLFJMQHLDNF,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,indefinite,present,cow,A cow chews its cud.,1,7592,5,target
O8K90W8MYUTZ884PDJYP0CRGN8EX35,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,4586,2,example
FIKZTFL3MLTXQRBIH1UQ8WG7X33RQT,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,3721,3,example
UV0NBRJOTTGVE3HVARSX6I4HY70L8Y,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,7878,1,example
PK0XWDNK0L5R16S0IXR2XFQJ7D54YT,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,definite,present,cheetah,The cheetah runs really fast.,1,3707,8,target
7MTLTOHME242JMFALANGGZHR7VFDHG,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,marble,Marbles roll down the slope.,1,3183,9,target
Y7S3II89IUAMXS425PNBKF9W6R2AK1,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,indefinite,present,cat,A cat likes to meow.,2,2366,14,target
XG8IIC1539CJNSPHZS2EQN5FUKISXH,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,light bulb,A light bulb exploded somewhere.,2,2953,15,target
XPE3SUDEC60OM5GX56FXTU19FD60UP,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,definite,present,elephant,The elephant eats peanuts using its trunk.,1,2687,16,target
112DM7Q9000UEVP4PZMYBJO4RFBS3J,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,3419,17,target
Z8RB3BI4E9M8E58QPL7P3IOPFSR58P,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,definite,present,zipper,The zippers hiss closed.,1,2836,10,target
QFNQ2Q3NX4KW969CG1JL6MIELFK1LB,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,34312,11,target
H2VMDIZIR9C19AUD3W7FJPUZMAZXWA,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,definite,past,couch,The couches folded out into beds.,2,3235,12,target
XU8EVD2QAWXJHJXVMONXI2217HGB1R,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,definite,present,bicycle,The bicycles ride by the window.,2,2221,13,target
P9XRQJM7JBV1NOIG5XNET5NVSDQ1UD,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,definite,past,owl,The owls hooted at night.,2,5399,36,target
PSC8N49205C2BQVOEJ3HL5B6CP1MXU,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,definite,past,skunk,The skunk hurried into the woods.,2,2595,37,target
OLBP3UUOXFZOW6ZHYQLFKEWL8OWDIZ,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,definite,present,shirt,The shirts come in the mail.,2,3039,34,target
3ANWYL9QGSJTIF0C5RY7RE6YLHJFDH,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,singular,indefinite,past,dog,A dog barked at the passerby.,2,2418,35,target
S0ZSE4V0I28K04S78SHG3JL1KOYHBT,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,definite,present,bed,The bed sits in the middle of the room.,2,2287,18,target
FEP2O4WXEQOQMLGFNTXE0BGC478483,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,football,A football deflates.,1,17881,19,target
3HARAXI04CI50M9YPM478XYRKADDMB,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,toilet,Toilets came in handy.,1,2488,30,target
6QNU2RPFYIHAK2OS5NK4WTZ13FF7FI,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,singular,definite,past,kite,The kite flew in the sky.,2,2242,31,target
YQUL9YJB5NDTJZ9Y7ZIFGS2J4C95M5,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,towel,Towels hung from the rack.,2,6741,38,target
VJ7PDGFRAGZ0AIN519KPP6G8MV2Y4F,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,definite,past,shark,The sharks circled the boat.,2,4760,51,target
S7FA09U584005EVSOA1X6KVBSC6KHG,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,7619,32,target
ICLXN0ARQCCBS1H6UKQAGV671HB76Q,Wed Jan 20 13:35:48 PST 2016,"""english""","""""",animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,2986,52,target
N4SVQI1EVQQKSGM0BL00Z57HLU9796,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,plural,indefinite,present,peacock,Peacocks flash their tails.,1,2416,50,target
PO69V3BNR0C1ZIBJ2FIPDWJECWYYO5,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,chair,A chair belonged at a desk.,2,2288,33,target
FKJKJVRIQ4IZ5JA9NKVAZX9T5618Q5,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,toilet,Toilets come in handy.,2,1992,39,target
BQRN4DPUGL9YM71L0CEY0T3BM4251C,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,plural,definite,present,owl,The owls hoot at night.,2,3433,29,target
55KE2D3Q3B42OMVLFJPFX9UNFJ2VVF,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,singular,definite,present,dolphin,The dolphin makes a crazy sound.,2,2271,28,target
3R8299MTSQDPI485AHCQYTWBLEN2WO,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,2472,25,target
52HPNN1WMDTLRG4FUS1V1DDIK4SDDV,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",inanimate,plural,definite,past,couch,The couches folded out into beds.,2,4807,24,target
M32ZHMDN1IGDK3FPHDS47T3Y9HAR1P,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,singular,indefinite,past,cat,A cat liked to meow.,2,2744,27,target
DCRD17AT9LM8C5FQIKBIDYKVV3PHZY,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,singular,indefinite,present,turtle,A turtle moves slowly.,1,3399,26,target
QNLIKFO6DGCAOSFIZXKOQ45Q3C2LVA,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,plural,indefinite,past,squirrel,Squirrels buried nuts around the forest.,2,4784,21,target
DITORH6ZKIZG8H78Z6LKPNRBHVFWUW,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,singular,definite,present,pigeon,The pigeon coos and struts.,2,3911,20,target
73AGWEBQTDQFSM9OSOZ6DU7HGA0QBS,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,plural,definite,present,pig,The pigs roll in the mud.,2,2177,23,target
EVIGBTMDN6HSH4DHDE9GOQEWL15TL7,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,plural,indefinite,past,gorilla,Gorillas swung from branches.,2,3231,22,target
KU902P3YTAINGRYMX94D42IBXKT7D3,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",inanimate,singular,definite,present,kite,The kite flies in the sky.,2,1959,47,target
YV3MWK03IZ7XL99WKUSKUWPETJ0YUT,Wed Jan 20 13:35:50 PST 2016,"""English""","""""",animate,plural,definite,past,shark,The sharks circled the boat.,2,2007,46,target
