WorkerId,SubmitTime,language,experiment.type,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
MRP9C9S4RJ0HGD7OU6DHFY335YCSTS,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,definite,shirt,The shirt is very wrinkled.,3661,2,2656,57,target
JPQL8DV54EC2UTP2PXC6S7IQ7TUT1E,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,rabbit,The rabbit was hopping across the field.,1479,2,1656,29,target
7QY1KUZ6WLMLG15CIQXKF5WC0JKD7C,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,indefinite,fox,Foxes ran from the hunters.,187,2,1632,28,target
Y1WQSAJFYMY91Q6RN5PS6WA5HFBGSR,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,marble,Marbles are made of glass.,2217,1,1712,25,target
2SBAT54KHUL27L1ZZJHI2OTU25AQRT,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,car,The cars were all convertibles.,3849,2,2696,24,target
PJUEEQYV9HEAKEU7876YNOVNHP597J,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,shark,The sharks swam frantically.,2547,2,3008,27,target
DCVFG40ZKIV8XZZ5I0PSO0BCTT6S3O,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,penguin,The penguins waddled.,1040,2,2224,26,target
OT3WNVOKDE2E6RP37K59ZXWAVHN116,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,lamp,The lamps lit up the entire room with their glow,4112,2,3143,21,target
TYX0AS9D1R3WDEN7TXSYI3NIYEJF8B,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,shark,A shark can bite hard.,591,1,2432,20,target
MSWD0N0TZVS1UDMTKM6IC2V1S74JPC,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,skunk,The skunk made an awful smell,2030,2,2432,23,target
BPSQAL0YMYJ8M8RKPDV1VQYYNB04PE,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,indefinite,light bulb,A light bulb turned on.,2128,2,2288,22,target
NDF6AHKKG9JGEYZZKNHYIHH73PSU5E,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,indefinite,boat,A boat sailed the sea.,2093,2,1592,100,target
7G5Q0CUDIUNO0OS6UW8MER8N0RXCGZ,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,indefinite,skunk,Skunks are cute but stinky.,3776,1,2302,6,target
5V4WJT4MYAPN0HTMN3WBACM584SEXR,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,knife,Knives flew through the air at the target. ,1575,2,3336,7,target
U5DBGAWH1IUZC71P9LML6J825OD4AV,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,sword,Swords are weapons.,1575,1,5040,4,example
J625GZ81CZOK97FNR0FZKNOZLPZ4YC,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,indefinite,panda,Pandas chewed bamboo in their cages at the zoo.,2042,2,6944,5,target
T0RVBW1D881LJWMDLEN6IUVZS6EEDF,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,mouse,A mouse lives in my house.,2042,2,4518,2,example
NBQ0UV9OGE8HU13IWT4HZK2U39MD1Z,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,bus,The buses were blocking traffic.,2042,2,3575,3,example
IZ0JMD0GL1ZQ62YBWPK3VTQDJEBQU1,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,zebra,The zebra is not extinct.,2042,1,10448,1,example
ZXFDZD37NCKOAUAO724TRSA18H2Y0A,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,bear,A bear is a large animal,1422,1,2295,8,target
15HEJDE8UO6VK5PIDF5X1QOZL48NJI,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,indefinite,camel,Camels are very uncomfortable to ride on without a saddle.,1725,1,3144,9,target
278OFYBYAI3O57VYC2GN5U01DYLB2X,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,butterfly,The butterflies migrated many miles.,3773,2,2104,38,target
GBJPR2ID9BWK0PLQ9F363E652VPSJA,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,bed,Beds were brought and the children had somewhere nice to sleep during the storm.,2615,2,4992,39,target
WZX9JEMAV30UL93JA67YX4A45Q1B7G,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,light bulb,The light bulbs crashed to the floor.,2853,2,2353,36,target
YP4TFTKFG489H2ILK8IX188DL817LZ,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,indefinite,car,A car needs gas,380,1,1904,37,target
6ZG76T3UFUYR12F26W350ONHN104Q9,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,elephant,The elephant is in the water.,387,2,1888,34,target
EP4X9FH97DSMPYG1H7MQHTN4FC1NCB,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,dolphin,The dolphins are always a popular attraction.,1478,2,2288,35,target
F580O1M7S4MI0R6TTLD739YFYFUMLL,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,1712,32,target
GJ6V2EX0YTCW98XB1F9RE83JR0TPW7,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,indefinite,peacock,Peacocks are brightly colored,4254,1,2424,33,target
DLKFYSDRKECY0Y827I2OW2ASZ9C0CR,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,turtle,The turtles Have shells on their backs,1378,2,3968,30,target
WG1FZRZZD5DXA71FX36M1DL0MA1FN6,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,towel,Towels are a must for any home,1680,1,2408,31,target
LI0NTN0D3X8JQ2ZEIB1R2O9C862RPY,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,chair,The chairs are stack up against the wall.,405,2,2808,89,target
QRDBEQCZSV4P788BB6BMJVK00NJEO9,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,squirrel,A squirrel runs up the tree.,518,2,3136,88,target
HQRNM0JAL0YL4FRUTON870HZ2H6N4S,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,indefinite,fence,A fence is white.,3835,2,1257,83,target
9EMSVWGWVIRBR97D4Z33QKZ21WWJ5M,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,indefinite,chair,A chair is available if you need a seat.,1307,2,1984,82,target
TPLGN0RAFSA0SEYN632AGLT8QIMOYS,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,indefinite,trumpet,A trumpet is very loud.,439,1,1208,81,target
01H4R9INPYVAWQXHWKF2CUAIN3CX4K,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,1104,80,target
C3L9J08OOQFDZBFOJYP91289C2U90P,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,cheetah,The cheetah is fast.,2897,1,2336,87,target
94C5NGW45D5VJV7W5MXK7CFE8HZLXJ,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,camel,The camel uses his humps to conserve water,301,2,2664,86,target
MYNMBHO7BGZ0FB4AEAUOTJC4XUAURO,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,indefinite,cow,Cows go MOO!,2155,1,2112,85,target
2AC2NCRTYSNHLIWE6MUULPX9UGS3KN,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,toilet,The toilets flushed automatically.,3168,2,2192,84,target
G50G6H5WUUY29V9TBQJA7C90SUULDV,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,computer,Computers are getting smaller.,2881,1,3487,14,target
Z43CO9IQNFEJN6WOAANH4IZHPMGO1K,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,trumpet,The trumpets blared loudly as the King and Queen waved from their balcony.,899,2,3520,15,target
75H3UTEN659CIZUQD7W52Y1SWT2LZT,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,kite,The kites dance in the wind.,3651,2,1632,16,target
XSMIYXDPXF2V4LJ3BDG2VT02OEO1TD,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,squirrel,"The squirrels utterly destroyed the new bird feeder; clearly, this was war.",3984,2,3688,17,target
6U937WYZCGZZ8BBZ1DZNTFNAEN7DGA,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,910,2,2008,10,target
NS5ETA60DHYX43CL3GAX7530OV66SU,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,indefinite,kite,A kite was flying high above the sand dune.,1745,2,3231,11,target
4WIKRA73LLPNU5MTG6HQ65IL9J50IO,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,couch,Couches are comfortable. ,127,1,2433,12,target
IE5K4DQHNSQCO262WXSKUVUV9OWQYU,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,penguin,A penguin is a cute creature.,2301,1,20304,13,target
AJ48857FETZZT9XCFZWN08TKFS8KVQ,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,indefinite,bicycle,Bicycles are a great way to travel. ,3969,1,1856,18,target
79BCBJW2TFBUSA789T2ZII050YXAP8,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,definite,bicycle,The bicycle crashed into the fence.,3193,2,1575,19,target
R08DQ7RDSL6BD0BA72034A8R6OJ09Q,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,lion,The lion is in the zoo.,3302,2,1496,98,target
I9MP3PW98YN8OUGNY2K7VL69CPJSBB,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,zipper,The zippers refused to stay up - Thanksgiving had been a success.,4021,2,1583,99,target
3JRC8X0RWMVWJ5YMSDNVYJVL9XFLEK,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,plural,definite,boat,The boats are in the harbor.,2901,2,1631,94,target
0HSY1QAN33BOW7C5B2HFH3LH3F792F,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,panda,The panda is a mammal.,2416,1,1432,95,target
XADGMLRAWD7P7IBPW00BHL7FALAD4U,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,inanimate,singular,definite,knife,The knife snapped the moment it pierced the skin of the sweet potato.,4022,2,68264,96,target
1VVTP6IAV92MIVMI0YWEJ5DQJGNWDT,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,indefinite,butterfly,A butterfly fluttered across the blue sky.,1978,2,1999,97,target
JCTF9ONLHMA9VKJHRNO083GSCZJQP3,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,indefinite,kangaroo,Kangaroos are marsupials.,202,1,1920,90,target
EJHRMJPWUNKXOA83664Q492JSUMFRS,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,pig,The pigs squealed in the mud.,655,2,1535,91,target
REDLBLG7384WBUASHXSH5TVLSP758K,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,plural,definite,dog,The dogs like to chase cats,324,2,1976,92,target
LN69S7W919YG871RMHD0U5UESNTTIP,Sat Apr 25 14:34:07 PDT 2015,"""English""",1,animate,singular,definite,peacock,The peacock PROUDLY SHOWED ITS COLORS. ,3139,2,1721,93,target
W15D0S3PF3V1UDXM64OFEA75QOUBG3,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,turtle,The turtles Have shells on their backs,1378,2,4448,61,target
X5X12YAWTS8B2CTUTYCVJ2UDCT92QA,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,fence,A fence is white.,3835,2,3294,60,target
BOSS3LMW7407F2C7LS8RIFDJRJAA9D,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,toilet,A toilet should be cleaned regularly.,279,1,4216,63,target
BSA0PDWN1JMA91WCA7ZEIQ0PD2IBVB,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,indefinite,cheetah,Cheetahs are dangerous animals.,1915,1,2664,62,target
80KJL7DY6NV3MIGPKI3ITMR3LG2KCC,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,fence,"The fences were blue, having recently been painted.",3542,2,3169,65,target
S2HPZ1QC2K4JTFLFU55NDL97PUNLYU,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,light bulb,A light bulb turned on.,2128,2,3560,64,target
6L9XTODW29CNMK4JYT5ZPC7JVS3HBF,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,2513,67,target
NTAEK3IO5SBEL1QMN2XCWFF7W96T2I,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,towel,Towels are a must for any home,1680,1,5153,66,target
LVR8050LNKOIATDV6UECC2PT2NBGER,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,indefinite,lion,Lions eat meat.,1254,1,2446,69,target
KW4R2FSD5NJXEZG1CQK7EOHVC2Q2HB,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,towel,The towel needs to be washed,1089,2,2631,68,target
82TJULI3RNAI5WYGP01ZJWXFEZ4LUO,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,lamp,The lamps lit up the entire room with their glow,4112,2,4101,72,target
OVWB1SC3DNZFABDGW8WIHX8X4U9EJR,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,fox,The fox crossed under the fence.,3484,2,2496,73,target
0EKUPBSF3L5M4ZK874DZ8U4JOA7IFI,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,trumpet,The trumpets blared loudly as the King and Queen waved from their balcony.,899,2,5187,70,target
CU4VCEGRWQRAFDSE7VZQPJJ5AMB5NY,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,computer,The computer just stopped working.,2297,2,2648,71,target
JX9V1B0CRAKP32NHZE73C1YO598I22,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,knife,The knife snapped the moment it pierced the skin of the sweet potato.,4022,2,5780,76,target
GSBOCNUKCS6JIIQPUNAO87OQ0L7AYD,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,pigeon,A pigeon STOOD ON THE ROOF. ,3118,2,2964,77,target
VD93AFNG1Y9H3IWA2BDQCWCYB86AD3,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,cheetah,The cheetah is fast.,2897,2,3340,74,target
DD6BAN0S5OFHH5BDJ3IHW2ILIB9H7R,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,television,Televisions show enetertainment,3348,1,2781,75,target
6L22GH9LYR7UU29HOI5XEA90YWXG6S,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,pig,A pig was wallowing in the mud.,4124,2,3200,78,target
W40RU9BGZ5199JEU8MRBZGS2IV0QKF,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,owl,The owls hooted in the cold night air.,888,2,2947,79,target
YWDFSU0P6N9WJTKPZBOK7P6X9RN365,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,football,The footballs were flat.,4305,2,2597,47,target
477MOC8YHLS3ST44W1GUZ5AXMAD1Z8,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,guitar,The guitar was out of tune.,2710,2,2630,46,target
XYFTGFQZN4T5Q10239NFM4BGMK2CYM,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,tire,The tires on the car were flat.,3398,2,4244,45,target
NOSAINK57IF1QJ4XC1NCWI21ZBXHG8,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,dolphin,The dolphins are always a popular attraction.,1478,2,3274,44,target
IX40B732YFSS0B81CYNIAKDM1U9WS0,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,butterfly,The butterflies migrated many miles.,3773,2,4425,43,target
KOA37D7VJLF9QAGXS89QIO3I67R8I2,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,indefinite,peacock,Peacocks are brightly colored,4254,1,3218,42,target
XZCCF92VLV9UQG0XCM43KFBMOT0CUD,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,toilet,The toilets flushed automatically.,3168,2,4168,41,target
MRH8ITH16GPK0AR29V00Y3D2W2ABN0,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,bear,A bear is a large animal,1422,1,2559,40,target
A3A5F3I38A2YLRNH8H3IYRD106ROMK,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,indefinite,cow,Cows go MOO!,2155,1,4228,49,target
7LGI0CFPFXKZ9BTF2ETSGJOBYQNEAY,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,bear,The bears were scary,3001,2,2516,48,target
IKNWGPOV8Q0B6WHIH4MMGMOBKPNYRV,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,butterfly,A butterfly fluttered across the blue sky.,1978,2,3064,58,target
S6VIR9OQSAMT6LBBICP3YOJ5R2F41D,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,penguin,A penguin is a cute creature.,2301,1,2931,59,target
VZU9OWFYKLB6QVHZINVN3QK533TQFH,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,clock,The clock chimed away,3272,2,2780,50,target
OTBQRO2LYVO2S8YXCGWH6V4K5ZJMSI,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,clock,Clocks sometimes chime the hour.,3173,1,3437,51,target
7LLRWZG9DTY7AM711ZZGOV32W5JUHW,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,car,The cars were all convertibles.,3849,2,2937,52,target
FYJ081AN5FCPB7GDVETBSLG23XZ6Q7,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,skunk,The skunk made an awful smell,2030,2,3458,53,target
EZNEEBS2YG25AYJEQZR07TC3FGO4PO,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,bicycle,Bicycles are a great way to travel. ,3969,1,5407,54,target
O3JHGEQLZ0GNL3MLADMKJYL0CRUANO,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,indefinite,skunk,Skunks are cute but stinky.,3776,1,2830,55,target
YXM2E3ORYMI8BOQO587KCM2U9N8MO3,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,bicycle,The bicycle crashed into the fence.,3193,2,2647,56,target
PPQ1GM7MUJHNDG8Z4OZYOJQ9V898SX,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,penguin,The penguins waddled.,1040,2,2464,57,target
UJLMCLC9EU6IV4HW40BGHQM089GQMJ,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,kite,A kite was flying high above the sand dune.,1745,2,4374,29,target
6VRSMOVEM0BWDURCXDW3JLWC98A4LM,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,cow,The cow is mooing.,3808,2,2837,28,target
KQWCWCV9AN3XUDFHV56VSNY9Q52X56,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,zipper,A zipper can often get stuck. ,4292,1,3506,25,target
CZ8CGQMU65P6UZI6HZYHFTJGDHHI17,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,turtle,A turtle moved slowly across the grass.,1145,2,3336,24,target
BWV7YFAHZR8HOB44IBAU1UYYIPE6XJ,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,pigeon,The pigeons eat seeds.,608,2,7877,27,target
X3V5WMLTC155UAQ9I6Y644V3T6K5IX,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,chair,A chair is available if you need a seat.,1307,2,5156,26,target
MOMGNVYL1Z8E18047BHU3DBRA1IW4R,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,gorilla,The gorilla is an amazing jungle animal.,3222,1,3391,21,target
FBOJHCYB2T6NY3KNUZZGWR4FW69B0N,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,guitar,Guitars are the most popular instrument of country artists.,48,1,4237,20,target
B9BALY6CMDANKTBGU0O15ND62512AC,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,cat,A cat lays in the sun and sleeps all day.,63,2,6116,23,target
99MEUSSFI169REJX9PIAU2PFT6R83B,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,piano,The piano needed tuning,336,2,2710,22,target
J3EOUQ651QESZ138LC80943YH0NL4F,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,piano,Pianos need to be tuned every so often.,3218,1,3202,100,target
6EVZVVX8Z626S8WYXXONC9K3KBPKQB,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,kite,The kites dance in the wind.,3651,2,4177,6,target
7KGXYJ20PLHI7R55WMT14RHII43IQU,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,bed,Beds were brought and the children had somewhere nice to sleep during the storm.,2615,2,5861,7,target
GY5TVNGQLSKHEV307IXJEPVKMTG6OG,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,mouse,A mouse lives in my house.,2615,2,5654,4,example
ALUN4TOV55RQ8E6PS8VYZHL49BET48,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,squirrel,A squirrel runs up the tree.,518,2,5297,5,target
LOYIPEZOYCK061BAN0IIKJFDTE6ID5,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,indefinite,sword,Swords are weapons.,518,1,6494,2,example
7P3PAPXKH6Z2ULQ1BDF33F9B8F7SGD,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,bus,The buses were blocking traffic.,518,2,7789,3,example
W0F0MHZNNZBECB61V5PPS8GL6V9D7Q,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,zebra,The zebra is not extinct.,518,1,12982,1,example
USCSRCYE9DAI47700OVZ51DMJMMRP5,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,definite,elephant,The elephant is in the water.,387,2,5762,8,target
FWZ0MTKZJYO77B6DEU7UB7Q86H56FK,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,definite,couch,The couch was full of laundry.,2098,2,3779,9,target
S2S4VYNSBRU044H2ZPLA951EMWQ229,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,plural,definite,light bulb,The light bulbs crashed to the floor.,2853,2,3197,38,target
7K09UTWKO1UGF78UYU4FVIDWT0OIUR,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,lamp,A lamp  or a torch are the most common light sources for dungeoneering.,3195,1,5301,39,target
7AT132J1OW1CI82O9DLREUK1GQZOL0,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,3297,36,target
LMB41STTHZWWUOMMF444KGI7THUTM8,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,boat,A boat sailed the sea.,2093,2,2897,37,target
AB5XEC54ULCSMPCA99CT7JCLTUH6VK,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,inanimate,singular,indefinite,car,A car needs gas,380,1,2795,34,target
5XPFG7EB7FX6XPEXBHTR93G2SZA8J6,Sat Apr 25 14:34:10 PDT 2015,"""English""",2,animate,plural,definite,dog,The dogs like to chase cats,324,2,9387,35,target
